i,target,loss_see,loss_uni,loss_bi,loss_actual,w_see,w_uni,w_bi
195884,108,5.842282,5.899422,8.046205,5.851620,0.988486,0.003444,0.008070
195885,97,3.944025,5.237250,4.640194,3.951618,0.988347,0.003770,0.007883
195886,110,5.529912,5.141723,3.769507,5.500721,0.987995,0.003957,0.008048
195887,101,4.753232,4.447777,3.304898,4.729984,0.986864,0.004331,0.008805
195888,61,13.706141,4.899891,10.174145,12.028511,0.985785,0.004698,0.009516
195889,48,1.489823,6.710440,4.344296,1.512552,0.982692,0.006431,0.010877
195890,59,0.072586,5.634311,1.498776,0.090290,0.983838,0.005836,0.010326
195891,32,0.272245,1.972845,1.787248,0.287185,0.984496,0.005274,0.010230
195892,108,7.303626,5.899042,8.038660,7.296761,0.984550,0.005344,0.010106
195893,97,2.140761,5.237032,4.630477,2.160520,0.983890,0.005902,0.010209
195894,110,4.925872,5.141522,3.766170,4.909643,0.984477,0.005713,0.009810
195895,101,4.457694,4.447675,3.302695,4.439208,0.983521,0.006002,0.010477
195896,60,14.384935,8.180748,10.174302,13.657354,0.982506,0.006329,0.011165
195897,51,5.891364,8.355222,4.107750,5.855524,0.979118,0.007928,0.012954
195898,50,0.054240,6.750335,1.291009,0.077017,0.978329,0.007688,0.013983
195899,59,1.538848,5.634012,4.594021,1.565636,0.979552,0.006628,0.013820
195900,32,0.183298,1.972882,1.786408,0.202319,0.980844,0.006201,0.012955
195901,108,8.244888,5.898669,8.031156,8.205904,0.981111,0.006210,0.012679
195902,97,3.716029,5.236821,4.620831,3.731465,0.979940,0.006986,0.013074
195903,110,3.963756,5.141329,3.762841,3.966583,0.979942,0.007005,0.013053
195904,101,4.153276,4.447581,3.300496,4.139584,0.979456,0.007090,0.013455
195905,43,7.943171,6.765510,9.474018,7.943105,0.978530,0.007352,0.014119
195906,43,1.039104,6.764717,1.922219,1.059615,0.978246,0.007944,0.013810
195907,41,0.037476,5.933351,2.088865,0.062761,0.979181,0.007028,0.013791
195908,32,0.011711,1.972912,1.444623,0.030604,0.980459,0.006228,0.013313
195909,123,1.838826,7.877819,5.912243,1.865646,0.980710,0.006205,0.013085
195910,10,0.318550,5.079893,0.677277,0.330052,0.982551,0.005518,0.011931
195911,32,0.007770,1.972905,0.419253,0.017639,0.982749,0.005116,0.012135
195912,32,0.008775,1.972884,0.856651,0.022261,0.982533,0.005154,0.012313
195913,32,0.015193,1.972862,0.856628,0.028678,0.982477,0.005190,0.012332
195914,32,0.062697,1.972841,0.856605,0.075832,0.982421,0.005226,0.012353
195915,32,0.307437,1.972819,0.856581,0.318340,0.982343,0.005266,0.012391
195916,32,0.302199,1.972798,0.856558,0.313286,0.982145,0.005340,0.012515
195917,32,0.299707,1.972776,0.856535,0.310945,0.981955,0.005409,0.012636
195918,32,0.230504,1.972755,0.856512,0.242570,0.981772,0.005475,0.012753
195919,32,0.230504,1.972733,0.856488,0.242668,0.981630,0.005527,0.012843
195920,32,0.230504,1.972712,0.856465,0.242764,0.981492,0.005577,0.012931
195921,32,0.230504,1.972690,0.856442,0.242856,0.981358,0.005623,0.013018
195922,32,0.193699,1.972669,0.856419,0.206513,0.981229,0.005668,0.013103
195923,100,7.672441,6.011970,6.505356,7.631568,0.981123,0.005704,0.013173
195924,111,1.311984,5.617131,2.471744,1.331894,0.979730,0.006318,0.013952
195925,117,0.414600,6.080999,2.468963,0.438248,0.980301,0.005888,0.013811
195926,98,0.685771,6.588202,2.600142,0.707588,0.981367,0.005304,0.013329
195927,108,0.238520,5.898422,1.812710,0.257792,0.982295,0.004779,0.012926
195928,101,0.163308,4.447597,1.779936,0.181719,0.982965,0.004368,0.012667
195929,32,0.837792,1.972691,3.260229,0.855738,0.983423,0.004175,0.012402
195930,118,5.261666,7.690094,8.116674,5.281689,0.983765,0.004368,0.011866
195931,32,8.618899,1.972677,7.912889,8.089817,0.984375,0.004396,0.011229
195932,61,1.819193,4.899995,4.756238,1.841370,0.982535,0.005687,0.011777
195933,32,0.024472,1.972663,1.721410,0.041571,0.983356,0.005521,0.011123
195934,119,9.216021,8.432160,7.951242,9.188451,0.983557,0.005540,0.010902
195935,97,0.637951,5.236786,2.707469,0.659193,0.982363,0.005997,0.011640
195936,118,0.194273,7.688620,4.699911,0.217998,0.983163,0.005560,0.011278
195937,101,0.520195,4.447502,1.988087,0.536122,0.985019,0.004781,0.010200
195938,95,2.906203,4.992285,4.214768,2.920006,0.985324,0.004582,0.010094
195939,99,7.489704,6.097121,4.625765,7.391340,0.985328,0.004636,0.010035
195940,104,3.312305,7.803874,3.700902,3.323288,0.983596,0.005157,0.011246
195941,97,1.149340,5.236553,2.275567,1.164945,0.983714,0.004840,0.011447
195942,110,1.563556,5.141356,3.759785,1.582637,0.983987,0.004614,0.011399
195943,110,1.905682,5.141104,6.165465,1.926661,0.984514,0.004479,0.011008
195944,101,0.062608,4.447394,3.298549,0.081710,0.985572,0.004401,0.010028
195945,108,2.098839,5.898116,4.774046,2.116041,0.986369,0.004193,0.009438
195946,95,10.363214,4.992110,4.451720,9.597702,0.986880,0.004076,0.009045
195947,108,3.036089,5.897692,5.539833,3.055759,0.983799,0.005105,0.011096
195948,97,10.845482,5.236327,4.612068,9.824688,0.984352,0.005020,0.010628
195949,110,4.757588,5.140888,3.756474,4.740868,0.980657,0.006248,0.013095
195950,101,4.128072,4.447277,3.296358,4.114462,0.979688,0.006502,0.013809
195951,115,3.429830,5.351111,3.397005,3.436548,0.978761,0.006765,0.014473
195952,91,1.492270,6.883334,4.006284,1.519613,0.978473,0.006716,0.014812
195953,107,6.980579,7.838895,4.461691,6.891185,0.979864,0.006052,0.014084
195954,93,0.024206,6.883349,3.236298,0.053335,0.978287,0.006220,0.015493
195955,91,11.069387,6.882489,3.610014,9.214432,0.980170,0.005405,0.014426
195956,108,11.662210,5.897320,6.204947,10.572705,0.975290,0.006429,0.018281
195957,97,3.996474,5.236116,4.602559,4.013942,0.970317,0.007934,0.021749
195958,110,4.046446,5.140695,3.753171,4.045511,0.970341,0.007976,0.021684
195959,101,4.160351,4.447183,3.294171,4.136306,0.969768,0.008044,0.022188
195960,93,2.452470,6.882525,9.005313,2.497510,0.968633,0.008296,0.023071
195961,59,3.570554,5.634103,1.911034,3.519516,0.973006,0.007628,0.019366
195962,10,0.147419,5.080027,0.734452,0.167982,0.971851,0.007492,0.020657
195963,32,0.146703,1.972855,0.419173,0.158919,0.972565,0.006797,0.020637
195964,32,0.007743,1.972833,0.856510,0.028493,0.972442,0.006765,0.020793
195965,32,0.074780,1.972812,0.856487,0.094431,0.972687,0.006711,0.020602
195966,32,0.103363,1.972790,0.856464,0.122481,0.972874,0.006672,0.020455
195967,32,0.505350,1.972769,0.856440,0.517854,0.973033,0.006640,0.020327
195968,32,0.499429,1.972747,0.856417,0.512118,0.972878,0.006684,0.020438
195969,32,0.496532,1.972726,0.856394,0.509346,0.972731,0.006725,0.020543
195970,32,0.337999,1.972704,0.856370,0.353691,0.972590,0.006764,0.020646
195971,32,0.337999,1.972683,0.856347,0.353701,0.972575,0.006772,0.020654
195972,32,0.337999,1.972661,0.856324,0.353711,0.972561,0.006779,0.020661
195973,32,0.337999,1.972639,0.856301,0.353720,0.972547,0.006785,0.020668
195974,32,0.258186,1.972618,0.856277,0.275222,0.972533,0.006791,0.020675
195975,111,10.916171,5.617145,8.583499,10.490116,0.972582,0.006782,0.020635
195976,117,0.730572,6.080876,2.467425,0.765207,0.969361,0.008255,0.022383
